building_number,address_new,lat,lng,DWellTypeC,flr_area,HOUSE_ID2,DWellKomot,status,YISHUV_STA,STAT_2022,
702578971,יהלם 80,31.90389,34.9987622,מגורים,371,D34261,4,NA,12000224,224,
702578977,עמק החולה 61,31.8958515,35.0219816,מגורים,699.75,D4160,3,valid,12000112,112,
702578979,איזדרכת 3,31.9017813,35.0135482,מגורים,1919,D5164,5,valid,12000114,114,
702578983,איזדרכת 5,31.9018838,35.013759,מגורים,1977.75,D5163,5,valid,12000114,114,
702578985,עמק החולה 63,31.8963986,35.0186555,מגורים,823.5,D4173,3,valid,12000112,112,
702578991,איזדרכת 7,31.9019917,35.013992,מגורים,1852.75,D5162,5,valid,12000114,114,
702578995,עמק החולה 10,31.8932664,35.0242201,מגורים,1350.25,D4799,4,valid,12000111,111,
702578999,איזדרכת 9,31.9020996,35.014225,מגורים,2800.25,D5161,5,valid,12000114,114,
702579006,עמק החולה 12,31.8949653,35.0211689,מגורים,1368.75,D4798,4,valid,12000111,111,
702579109,מיכה הנביא 8,31.913865,35.002791,מגורים,902.25,D2459,4,valid,12000214,214,
702579128,לאה אמנו 1,31.8854985,35.0055876,מסחר,3254.25,D6550,2,valid,12000312,312,
702579143,אליהו הנביא 7,31.9111294,35.0056323,מגורים,855,D2303,4,valid,12000214,214,
702579151,אליהו הנביא 5,31.9109351,35.0054306,מגורים,1272.5,D2299,4,valid,12000214,214,
702579156,אליהו הנביא 9,31.9113211,35.0058374,מגורים,1156.25,D2298,4,valid,12000214,214,
702579167,אליהו הנביא 28,31.9118094,35.0093786,מגורים,644,D2496,4,valid,12000214,214,
702579204,אליהו הנביא 23,31.9118094,35.0093786,מגורים,1524.25,D2385,4,valid,12000214,214,
702579209,איזדרכת 11,31.9022103,35.0144561,מגורים,1106.5,D5146,3,valid,12000114,114,
702579210,עמק החולה 14,31.8956382,35.0181622,מגורים,1408.25,D4797,4,valid,12000111,111,
702579219,עמק החולה 16,31.8953743,35.0142947,מגורים,1390,D4796,4,valid,12000111,111,
702579228,עמק החולה 18,31.8957415,35.0112618,מגורים,1347.75,D4795,4,valid,12000111,111,
702579238,עמק החולה 22,31.8961829,35.0209361,מגורים,1297.25,D4793,4,valid,12000111,111,
702579249,עמק החולה 24,31.896758,35.0175621,מגורים,1483.75,D4792,4,valid,12000111,111,
702579258,עמק החולה 26,31.8964146,35.0139356,מגורים,1321.75,D4791,4,valid,12000111,111,
702579262,עמק החולה 28,31.8972506,35.0111514,מגורים,1257,D4790,4,valid,12000111,111,
702579299,עמק החולה 77,31.8954173,35.0117363,מגורים,2132.25,D4596,4,valid,12000112,112,
702579305,יהלם 21,31.904668,34.9983553,מגורים,1309,D3201,4,NA,12000223,223,
702579516,אליהו הנביא 21,31.9120574,35.0069196,מגורים,1584.5,D2384,4,valid,12000214,214,
702579530,אליהו הנביא 25,31.9118094,35.0093786,מגורים,1682.5,D2387,4,valid,12000214,214,
702579541,אליהו הנביא 19,31.911895,35.0087669,מגורים,1933.5,D2386,4,valid,12000214,214,
702579565,אליהו הנביא 29,31.9118094,35.0093786,מגורים,824.75,D2389,4,valid,12000214,214,
702579570,אליהו הנביא 27,31.9118094,35.0093786,מגורים,1415.5,D2388,4,valid,12000214,214,
702579596,אליהו הנביא 13,31.911895,35.0087669,מגורים,721.5,D2575,4,valid,12000214,214,
702579618,עמק החולה 79,31.897397,35.0096826,מגורים,2132.25,D4596,4,valid,12000112,112,
702579622,עמק החולה 73,31.895536,35.0187445,מגורים,2011,D4597,4,valid,12000112,112,
702579624,יהלם 11,31.9041963,34.9983859,מגורים,850.25,D6326,4,NA,12000223,223,
702579634,יהלם 13,31.9074373,34.9960525,מגורים,833.75,D6320,4,NA,12000223,223,
702579645,עמק החולה 75,31.895414,35.0150437,מגורים,2011,D4597,4,valid,12000112,112,
702579646,יהלם 15,31.907468,34.9927721,מגורים,930.5,D3200,4,NA,12000223,223,
702579666,עמק החולה 99,31.8976268,35.0095111,מגורים,1607.5,D46061,5,valid,12000112,112,
702579675,עמק החולה 101,31.8978654,35.0092171,מגורים,1518.5,D46062,5,valid,12000112,112,
702579684,עמק החולה 95,31.8954404,35.0147088,מגורים,1527.25,D46072,4,valid,12000112,112,
702579692,עמק החולה 97,31.8955634,35.0114811,מגורים,1573.75,D46071,4,valid,12000112,112,
702579700,עמק החולה 87,31.8967651,35.0115315,מגורים,1355.5,D46091,5,valid,12000112,112,
702579911,אליהו הנביא 15,31.911895,35.0087669,מגורים,879.5,D2576,4,valid,12000214,214,
702579930,אליהו הנביא 16,31.911895,35.0087669,מגורים,845.5,D2491,4,valid,12000214,214,
702579939,אליהו הנביא 18,31.911895,35.0087669,מגורים,797.5,D2490,4,valid,12000214,214,
702579946,אליהו הנביא 20,31.9107296,35.0052292,מגורים,860.75,D2492,4,valid,12000214,214,
702579961,אליהו הנביא 22,31.9115988,35.0086224,מגורים,830.25,D2486,4,valid,12000214,214,
702579981,אליהו הנביא 24,31.9118094,35.0093786,מגורים,805.75,D2485,4,valid,12000214,214,
702579984,שומרי החומות 37,31.9067712,35.0186796,מגורים,4704.75,D4038,6,NA,12000123,123,
702579991,שומרי החומות 39,31.9067712,35.0186796,מגורים,4704.75,D4038,6,valid,12000123,123,
702579998,שומרי החומות 41,31.9095193,35.0166509,מגורים,4704.75,D4038,6,valid,12000123,123,
702580010,עמק החולה 89,31.8987182,35.0099826,מגורים,1303.75,D46092,5,valid,12000112,112,
702580022,עמק החולה 91,31.8947594,35.0214475,מגורים,1418,D46081,6,valid,12000112,112,
702580027,עמק החולה 93,31.8956486,35.0184977,מגורים,1505.25,D46082,4,valid,12000112,112,
702580035,עמק החולה 85,31.8966192,35.0145507,מגורים,1378.75,D4098,5,valid,12000112,112,
702580057,עמק החולה 8,31.8951323,35.0230012,מגורים,649.5,D4862,3,valid,12000111,111,
702580089,עמק החולה 40,31.8948023,35.0237962,מגורים,1374.5,D4785,4,valid,12000111,111,
702580096,עמק החולה 38,31.8958012,35.0108616,מגורים,1353.25,D4786,4,valid,12000111,111,
702580103,עמק החולה 42,31.8962266,35.0205878,מגורים,1473,D4784,4,valid,12000111,111,
702580400,עמק האלה 23,31.9128501,35.0109374,מגורים,862.75,D2498,4,valid,12000214,214,
702580413,עמק החולה 44,31.8968456,35.0174202,מגורים,1186.5,D4800,3,valid,12000111,111,
702580417,כליל החורש 28,31.9005419,35.0167615,מגורים,875,D5090,3,valid,12000114,114,
702580418,יהלם 104,31.9063332,34.997296,מגורים,668.25,D3442,4,NA,12000224,224,
702580423,עמק החולה 32,31.8951487,35.0209198,מגורים,1435.75,D4789,4,valid,12000111,111,
702580425,כליל החורש 42,31.9021866,35.0149184,מגורים,1835.75,D5113,4,valid,12000114,114,
702580431,עמק החולה 34,31.8956741,35.0177851,מגורים,1246.5,D4788,4,valid,12000111,111,
702580433,יהלם 19,31.9048308,34.9929515,מגורים,777.5,D6319,3,NA,12000223,223,
702580442,עמק החולה 36,31.8953181,35.0139158,מגורים,1301.75,D4787,4,valid,12000111,111,
702580465,כליל החורש 44,31.9005111,35.0168076,מגורים,1835.75,D5113,4,NA,12000114,114,
702580491,עמק החולה 103,31.8957922,35.0167915,מגורים,2902.75,D4075,5,valid,12000112,112,
702580504,עמק החולה 105,31.8957922,35.0167915,מגורים,2902.75,D4075,5,valid,12000112,112,
702580711,עמק האלה 21,31.912058,35.0125688,מגורים,1623,D2499,4,valid,12000214,214,
702580734,עמק האלה 19,31.9168798,35.0029393,מגורים,1623,D2499,4,valid,12000214,214,
702580749,עמק האלה 17,31.9150195,35.0040574,מגורים,904,D2502,4,valid,12000214,214,
702580771,עמק האלה 55,31.9134104,35.0056207,מגורים,914.75,D2579,5,valid,12000214,214,
702580779,עמק האלה 57,31.9153048,35.0039184,מגורים,907,D2587,5,valid,12000214,214,
702580791,עמק איילון 10,31.9063433,35.0169877,מגורים,6506,D4043,5,NA,12000123,123,
702580793,עמק האלה 59,31.9170607,35.0027197,מגורים,795.75,D2580,5,valid,12000214,214,
702580807,עמק איילון 34,31.9063433,35.0169877,מגורים,2329.5,D4747,4,NA,12000123,123,
702580885,נחל עיון 14,31.8963489,35.0118512,מגורים,1453.75,D4968,3,valid,12000115,115,
702580890,שלומציון המלכה 6,31.8810156,35.0087416,מגורים,2111.75,D7244,2,valid,12000312,312,
702580895,נחל עיון 12,31.8965698,35.0120134,מגורים,1414.25,D4965,3,valid,12000115,115,
702580899,שלומציון המלכה 12,31.880666,35.008832,מגורים,2454.75,D7246,2,valid,12000312,312,
702580904,נחל עיון 10,31.8985869,35.0141067,מגורים,748.75,D4963,3,valid,12000115,115,
702580908,שלומציון המלכה 18,31.8798416,35.0078066,מגורים,2090,D7250,2,valid,12000312,312,
702581127,עמק האלה 53,31.9126779,35.0083808,מגורים,825.5,D2359,4,valid,12000214,214,
702581144,עמק האלה 51,31.9121155,35.0112704,מגורים,822.25,D2360,4,valid,12000214,214,
702581159,עמק האלה 49,31.9148922,35.004938,מגורים,1217.75,D2362,4,valid,12000214,214,
702581163,עמק האלה 47,31.9140835,35.0064847,מגורים,838,D2361,4,valid,12000214,214,
702581171,עמק האלה 45,31.9136305,35.0083795,מגורים,1185,D2363,4,valid,12000214,214,
702581172,הלוח העברי 30,31.9162418,35.0049721,מגורים,922,D1496,3,valid,12000213,213,
702581178,הלוח העברי 38,31.9178507,35.0103194,מגורים,1460,D1136,3,valid,12000213,213,
702581183,עמק האלה 43,31.9129736,35.0106155,מגורים,1218.25,D2366,4,valid,12000214,214,
702581191,הלוח העברי 36,31.9178507,35.0103194,מגורים,1415,D1089,3,valid,12000213,213,
702581195,עמק האלה 41,31.9122974,35.0125356,מגורים,771.5,D2365,4,valid,12000214,214,
702581204,הלוח העברי 32,31.9178085,35.0066147,מגורים,564,D1138,3,valid,12000213,213,
702581206,עמק האלה 39,31.9170607,35.0027197,מגורים,1081.25,D2364,4,valid,12000214,214,
702581208,הלוח העברי 11,31.9169607,35.0052577,מגורים,1454,D1066,3,valid,12000213,213,
702581214,נחל עיון 8,31.8990533,35.0126338,מגורים,777,D4961,3,valid,12000115,115,
702581232,נחל עיון 6,31.8990236,35.0127602,מגורים,742.75,D4960,3,valid,12000115,115,
702581242,נחל עיון 16,31.8963489,35.0118512,מגורים,1298,D4969,3,valid,12000115,115,
702581251,נחל עיון 18,31.8963489,35.0118512,מגורים,1349.25,D4971,3,valid,12000115,115,
702581260,נחל עיון 20,31.8991908,35.0138178,מגורים,1380.5,D4973,3,valid,12000115,115,
702581266,נחל עיון 22,31.8974506,35.0115351,מגורים,1149.25,D4975,3,valid,12000115,115,
702581270,מנתור 38,31.9029947,35.0147951,מגורים,1324,D5209,3,valid,12000114,114,
702581278,מנתור 1,31.9039478,35.0157402,מגורים,964.25,D5201,3,valid,12000114,114,
702581285,נחל עיון 24,31.8964514,35.0119476,מגורים,793,D4977,3,valid,12000115,115,
702581287,מנתור 3,31.9042308,35.0161996,מגורים,1169.5,D5202,3,valid,12000114,114,
702581294,נחל עיון 26,31.8964514,35.0119476,מגורים,758.25,D4979,3,valid,12000115,115,
702581296,מנתור 5,31.9040084,35.0159842,מגורים,1221,D5203,3,valid,12000114,114,
702581301,מנתור 7,31.9038512,35.0158407,מגורים,1206.75,D5204,3,valid,12000114,114,
702581303,נחל עיון 7,31.8989303,35.012141,מגורים,869.25,D4890,3,valid,12000115,115,
702581513,מנתור 9,31.9035819,35.0153487,מגורים,1158.5,D5205,3,valid,12000114,114,
702581515,נחל עיון 5,31.898725,35.012587,מגורים,1083.25,D4889,4,valid,12000115,115,
702581519,מנתור 11,31.903426,35.015416,מגורים,1271.5,D5206,3,valid,12000114,114,
702581524,נחל עיון 19,31.8963489,35.0118512,מגורים,574.5,D4900,3,valid,12000115,115,
702581528,מנתור 13,31.9029947,35.0147951,מגורים,1375.75,D5207,3,valid,12000114,114,
702581529,נחל עיון 17,31.8963489,35.0118512,מגורים,678.25,D4901,3,valid,12000115,115,
702581536,מנתור 15,31.9029947,35.0147951,מגורים,1294,D5208,3,valid,12000114,114,
702581539,נחל עיון 15,31.8963489,35.0118512,מגורים,792.5,D4902,3,valid,12000115,115,
702581549,נחל עיון 13,31.8963489,35.0118512,מגורים,737.75,D4903,3,valid,12000115,115,
702581556,עמק איילון 21,31.9062927,35.016663,מגורים,1107,D4064,4,valid,12000114,114,
702581570,נחל עיון 2,31.8991909,35.0138178,מגורים,2218,D4958,3,valid,12000115,115,
702581571,עמק איילון 23,31.9047136,35.0141192,מגורים,1121,D4065,4,valid,12000114,114,
702581580,עמק איילון 25,31.9028711,35.0115706,מגורים,1139.25,D4066,4,valid,12000114,114,
702581587,עמק איילון 27,31.9024765,35.0100608,מגורים,1117.75,D4067,4,valid,12000114,114,
702581593,עמק איילון 31,31.9037751,35.0147821,מגורים,1276.25,D4068,4,valid,12000114,114,
702581601,עמק איילון 1,31.9050006,35.0163917,מגורים,1683.5,D5193,3,valid,12000114,114,
702581615,עמק האלה 37,31.9151553,35.0039844,מגורים,1219.25,D2369,4,valid,12000214,214,
702581626,עמק האלה 35,31.9132754,35.0063919,מגורים,1190.25,D2367,4,valid,12000214,214,
702581628,הלוח העברי 1,31.917767,35.0070436,מגורים,1252.75,D1109,3,valid,12000213,213,
702581639,עמק האלה 33,31.9126025,35.0085626,מגורים,1072.25,D2368,4,valid,12000214,214,
702581646,עמק האלה 31,31.9110626,35.0109808,מגורים,825,D2371,4,valid,12000214,214,
702581649,הלוח העברי 2,31.9156463,35.0049034,מגורים,981.25,D1294,3,valid,12000212,212,
702581657,עמק האלה 29,31.9147709,35.0050148,מגורים,720,D2370,4,valid,12000214,214,
702581658,הלוח העברי 6,31.9160699,35.0051251,מגורים,2061.25,D1293,3,valid,12000212,212,
702581666,עמק האלה 27,31.9140687,35.0066768,מגורים,1045,D2437,4,valid,12000214,214,
702581669,הלוח העברי 8,31.9162851,35.0052385,מגורים,2171.75,D1023,3,valid,12000212,212,
702581677,עמק האלה 61,31.912343,35.012154,מגורים,892.5,D2450,4,valid,12000214,214,
702581681,הלוח העברי 10,31.9161816,35.0049404,מגורים,1774.5,D1022,3,valid,12000212,212,
702581687,הלוח העברי 12,31.91801,35.006336,מגורים,1969.5,D1021,3,valid,12000212,212,
702581701,עמק האלה 67,31.9141319,35.0063674,מגורים,924.75,D2453,4,valid,12000214,214,
702581910,עמק איילון 3,31.9048512,35.016173,מגורים,1683.5,D5193,3,valid,12000114,114,
702581921,עמק איילון 5,31.904672,35.0158829,מגורים,958.25,D5215,3,valid,12000114,114,
702581929,עמק איילון 7,31.9045497,35.0155848,מגורים,956.75,D5214,3,valid,12000114,114,
702581937,עמק איילון 9,31.9043167,35.0152781,מגורים,957.5,D5213,3,valid,12000114,114,
702581945,עמק איילון 11,31.9040102,35.0150536,מגורים,929,D5212,3,valid,12000114,114,
702581957,עמק איילון 13,31.9023673,35.0124139,מגורים,933,D5211,3,valid,12000114,114,
702581966,עמק איילון 15,31.9019362,35.0104562,מגורים,915.25,D5210,3,valid,12000114,114,
702581975,עמק איילון 17,31.9019362,35.0104562,מגורים,1719.75,D5216,3,valid,12000114,114,
702581995,עמק איילון 33,31.9022419,35.0119423,מגורים,1149,D4069,4,valid,12000114,114,
702581997,עמק איילון 35,31.9019362,35.0104562,מגורים,1209.75,D4070,4,NA,12000114,114,
702582011,עמק האלה 63,31.9130677,35.0103753,מגורים,1036.5,D2451,4,valid,12000214,214,
702582029,עמק האלה 65,31.9136898,35.0081615,מגורים,874.25,D2452,4,valid,12000214,214,
702582033,הלוח העברי 15,31.917819,35.009761,מגורים,1369.25,D1196,3,valid,12000213,213,
702582040,הלוח העברי 13,31.918212,35.008009,מגורים,1454,D1066,3,valid,12000213,213,
702582047,עמק האלה 69,31.9151295,35.0048401,מגורים,934.75,D2454,4,valid,12000214,214,
702582049,הלוח העברי 21,31.9168514,35.0054314,מגורים,1589,D1065,3,valid,12000213,213,
702582058,הלוח העברי 19,31.9178507,35.0103194,מגורים,1303.75,D1064,3,valid,12000213,213,
702582059,עמק האלה 71,31.9113895,35.0104633,מגורים,942,D2455,4,valid,12000214,214,
702582064,הלוח העברי 17,31.9178507,35.0103194,מגורים,1469,D1197,3,valid,12000213,213,
702582069,הלוח העברי 23,31.918122,35.0077764,מגורים,1359.75,D1083,3,valid,12000213,213,
702582071,עמק האלה 73,31.9127396,35.0082,מגורים,946.25,D2456,4,valid,12000214,214,
702582084,עמק האלה 25,31.9135597,35.0086626,מגורים,884,D2497,4,valid,12000214,214,
702582094,הלוח העברי 7,31.9163622,35.0050357,מגורים,1465.25,D1107,5,valid,12000213,213,
702582103,הלוח העברי 5,31.916302,35.0050039,מגורים,1556,D1056,5,valid,12000213,213,
702582108,הלוח העברי 55,31.91779,35.010349,מגורים,1458.25,D1402,3,valid,12000213,213,
702582209,עמק איילון 37,31.9019362,35.0104562,מגורים,1072,D5175,4,NA,12000114,114,
702582216,עמק איילון 39,31.9019362,35.0104562,מגורים,1178.5,D5176,4,NA,12000114,114,
702582226,עמק איילון 41,31.9062221,35.0163277,מגורים,976.75,D5174,4,NA,12000114,114,
702582236,עמק איילון 42,31.9057404,35.0149903,מגורים,5227.5,D4566,4,valid,12000122,122,
702582251,עמק איילון 44,31.9033305,35.0128773,מגורים,5227.5,D4566,4,valid,12000122,122,
702582258,עמק איילון 40,31.9065236,35.0180368,מגורים,5227.5,D4566,4,valid,12000122,122,
702582270,עמק איילון 50,31.9046886,35.0158651,מגורים,3087.25,D4568,3,valid,12000122,122,
702582277,עמק איילון 52,31.9026285,35.0130348,מגורים,3087.25,D4568,3,valid,12000122,122,
702582289,עמק איילון 46,31.9024765,35.0100608,מגורים,2897.75,D4567,3,valid,12000122,122,
702582299,עמק איילון 48,31.9024765,35.0100608,מגורים,2897.75,D4567,3,valid,12000122,122,
702582332,הלוח העברי 41,31.9170807,35.0053757,מגורים,1718,D1408,4,NA,12000213,213,
702582338,הלוח העברי 39,31.9178507,35.0103194,מגורים,1613.5,D1407,4,valid,12000213,213,
702582344,הלוח העברי 37,31.9178507,35.0103194,מגורים,1530.75,D1377,4,NA,12000213,213,
702582354,הלוח העברי 35,31.917792,35.009938,מגורים,1599,D1378,4,NA,12000213,213,
702582359,הלוח העברי 45,31.9178071,35.0101381,מגורים,1549,D1375,3,valid,12000213,213,
702582368,עמק האלה 15,31.9132124,35.0065711,מגורים,2284.75,D2534,6,valid,12000214,214,
702582369,הלוח העברי 47,31.9178507,35.0103194,חינוך,1563.25,D10062,1,valid,12000213,213,
702582378,הלוח העברי 49,31.9178507,35.0103194,חינוך,1511.5,D10054,1,valid,12000213,213,
702582385,עמק האלה 13,31.9124219,35.0088477,מגורים,2372,D2535,6,valid,12000214,214,
702582388,הלוח העברי 51,31.917773,35.005591,מגורים,1345.25,D1376,3,valid,12000213,213,
702582392,הלוח העברי 53,31.9180966,35.0082262,מגורים,1156.75,D1374,3,valid,12000213,213,
702582398,עמק האלה 11,31.9109088,35.0112575,מגורים,2344.25,D2536,6,valid,12000214,214,
702582405,הלוח העברי 28,31.9178507,35.0103194,מגורים,3493.25,D1017,3,valid,12000212,212,
702582614,הלוח העברי 26,31.9178507,35.0103194,מגורים,3571.25,D6278,3,valid,12000212,212,
702582616,עמק האלה 9,31.9107414,35.0114023,מגורים,2266.75,D2537,6,valid,12000214,214,
702582635,עמק האלה 7,31.91393,35.0056064,מגורים,2225.75,D2538,6,valid,12000214,214,
702582647,עמק האלה 5,31.9107174,35.0120319,מגורים,2208,D2539,6,valid,12000214,214,
702582659,עמק האלה 3,31.9108702,35.0122501,מגורים,2278.5,D2540,6,valid,12000214,214,
702582663,הלוח העברי 44,31.917767,35.0070436,מגורים,1044.25,D1257,3,valid,12000213,213,
702582669,עמק האלה 1,31.9109197,35.0124233,מגורים,2286.25,D2541,6,valid,12000214,214,
702582673,הלוח העברי 46,31.9178507,35.0103194,מגורים,1044.25,D1257,3,valid,12000213,213,
702582678,הלוח העברי 48,31.9178507,35.0103194,מגורים,1061.75,D1396,3,valid,12000213,213,
702582679,יעל הגיבורה 3,31.8822444,35.0124696,NA,363.5,D9636,1,NA,12000312,312,
702582686,הלוח העברי 34,31.9175287,35.0094911,מגורים,1327.75,D1032,3,valid,12000213,213,
702582695,עמק האלה 77,31.9156216,35.0038645,מגורים,721.25,D2627,4,valid,12000214,214,
702582704,עמק האלה 79,31.9152386,35.004643,מגורים,803.75,D2626,4,valid,12000214,214,
702582709,עמק איילון 12,31.9029253,35.0136528,מגורים,2548.5,D4703,5,valid,12000123,123,
702582720,עמק איילון 14,31.9019497,35.0104508,מגורים,2548.5,D4703,5,valid,12000123,123,
702582729,עמק איילון 18,31.9019362,35.0104562,מגורים,1271.75,D4700,4,valid,12000123,123,
702582737,עמק איילון 16,31.9019362,35.0104562,מגורים,1244.25,D4702,4,valid,12000123,123,
702582742,עמק איילון 24,31.9035295,35.0130337,מגורים,1304,D4698,4,valid,12000123,123,
702582754,עמק איילון 22,31.9057344,35.0149838,מגורים,1333,D4699,4,valid,12000123,123,
702582762,עמק איילון 20,31.9066453,35.0185135,מגורים,1271.75,D4700,4,valid,12000123,123,
702582772,עמק איילון 26,31.9024765,35.0100608,מגורים,2055.5,D4697,5,valid,12000123,123,
702582784,עמק איילון 60,31.9064293,35.0176142,מגורים,4969,D4556,6,valid,12000122,122,
702582792,עמק איילון 58,31.9019362,35.0104562,מגורים,4969,D4556,6,valid,12000122,122,
702582798,תרשיש 34,31.9073279,34.9934504,מגורים,3621.25,D3312,4,valid,12000224,224,
702582802,עמק איילון 56,31.9019362,35.0104562,מגורים,2543.5,D4561,4,valid,12000122,122,
702582807,תרשיש 36,31.905681,34.993182,מגורים,3621.25,D3312,4,valid,12000224,224,
702583011,תרשיש 11,31.9064558,34.9959887,מגורים,1285,D3487,4,valid,12000223,223,
702583016,עמק איילון 54,31.9019362,35.0104562,מגורים,2543.5,D4561,4,valid,12000122,122,
702583018,תרשיש 9,31.9063369,34.9963514,מגורים,1372,D3326,4,valid,12000223,223,
702583026,תרשיש 7,31.9062875,34.9967751,מגורים,1409,D3322,4,valid,12000223,223,
702583034,תרשיש 5,31.9063071,34.9971873,מגורים,872,D3277,4,valid,12000223,223,
702583039,עמק איילון 28,31.9024765,35.0100608,מגורים,4904,D4746,6,valid,12000123,123,
702583044,עמק איילון 30,31.9048789,35.0161499,מגורים,4904,D4746,6,valid,12000123,123,
702583046,תרשיש 15,31.9066066,34.9931902,מגורים,1019.25,D3233,4,valid,12000223,223,
702583051,עמק איילון 32,31.9027888,35.013368,מגורים,2329.5,D4747,4,valid,12000123,123,
702583055,תרשיש 13,31.9072269,34.9946868,מגורים,886.25,D3234,4,valid,12000223,223,
702583061,עמק איילון 34,31.9019362,35.0104562,מגורים,2329.5,D4747,4,valid,12000123,123,
702583067,תרשיש 81,31.9074982,34.9936257,מגורים,1560.25,D3458,5,NA,12000224,224,
702583070,עמק איילון 36,31.9019362,35.0104562,מגורים,4723.25,D4748,6,valid,12000123,123,
702583078,עמק איילון 38,31.9019362,35.0104562,מגורים,4723.25,D4748,6,valid,12000123,123,
702583084,תרשיש 77,31.9042037,34.9934614,מגורים,1208.75,D3467,5,NA,12000224,224,
702583086,עמק איילון 4,31.9065236,35.0180368,מגורים,2604.75,D4044,3,valid,12000123,123,
702583092,תרשיש 30,31.9065509,34.997286,מגורים,526,D3004,3,over_avg,12000224,224,
702583095,עמק איילון 2,31.9056952,35.0183674,מגורים,4704.75,D4038,6,valid,12000123,123,
702583099,תרשיש 28,31.9040212,34.993304,מגורים,519.5,D3176,3,over_avg,12000224,224,
702583108,תרשיש 26,31.9040212,34.993304,מגורים,3130.5,D3179,3,NA,12000224,224,
702583112,יעל הגיבורה 13,31.8823851,35.0113437,מגורים,749.5,D6430,2,NA,12000312,312,
702583115,עמק האלה 81,31.912422,35.0119441,מגורים,812.5,D2635,4,valid,12000214,214,
702583120,הלוח העברי 29,31.9178507,35.0103194,מגורים,1431.75,D1005,3,valid,12000213,213,
702583124,עמק האלה 83,31.9130823,35.0101048,מגורים,962,D2636,4,valid,12000214,214,
702583128,הלוח העברי 31,31.917595,35.005422,מגורים,1248,D1076,3,valid,12000213,213,
702583134,עמק האלה 85,31.9137487,35.007942,מגורים,746.5,D2634,4,valid,12000214,214,
702583140,הלוח העברי 27,31.9178507,35.0103194,מגורים,1537.75,D1004,3,valid,12000213,213,
702583147,רבקה אמנו 10,31.8812289,35.006623,מגורים,1128.5,D6188,3,valid,12000313,313,
702583153,עמק האלה 87,31.9141642,35.0062442,מגורים,756.5,D2637,4,valid,12000214,214,
702583154,רבקה אמנו 26,31.8821355,35.0027963,מגורים,1325,D6259,3,valid,12000313,313,
702583155,שבו 4,31.9082282,34.9936912,מגורים,1110.5,D3291,3,valid,12000224,224,
702583160,עמק האלה 89,31.9152765,35.0048001,מגורים,667.5,D2630,4,valid,12000214,214,
702583163,רבקה אמנו 24,31.8821355,35.0027963,מגורים,1189.25,D6264,3,NA,12000313,313,
702583169,עמק האלה 91,31.9115219,35.0102626,מגורים,790.75,D2631,4,valid,12000214,214,
702583171,לשם 63,31.9036406,34.9958942,מגורים,1231,D3146,5,valid,12000225,225,
702583174,רבקה אמנו 20,31.8815137,35.0068151,מגורים,1128.5,D6253,3,valid,12000313,313,
702583178,לשם 65,31.9036406,34.9958942,מגורים,1672.5,D3240,5,valid,12000225,225,
702583182,עמק האלה 93,31.9128412,35.0079026,מגורים,668,D2633,4,valid,12000214,214,
702583183,לשם 59,31.9045486,34.9960819,מגורים,1877.25,D3149,5,valid,12000225,225,
702583189,רבקה אמנו 18,31.8819595,35.0021757,מגורים,1046.75,D6247,3,valid,12000313,313,
702583192,לשם 61,31.9036406,34.9958942,מגורים,1877.25,D3149,5,valid,12000225,225,
702583193,עמק האלה 38,31.9161386,35.0036453,מגורים,1204.75,D1305,3,valid,12000212,212,
702583198,רבקה אמנו 16,31.8819595,35.0021757,מגורים,1159.5,D6183,3,valid,12000313,313,
702583206,עמק האלה 40,31.911627,35.0127556,מגורים,1204.75,D1305,3,valid,12000212,212,
702583207,רבקה אמנו 14,31.8819595,35.0021757,מגורים,1007.5,D6178,3,valid,12000313,313,
702583410,עמק איילון 6,31.9064293,35.0176142,מגורים,2604.75,D4044,3,valid,12000123,123,
702583415,תרשיש 24,31.9040212,34.993304,מגורים,2958.5,D3021,3,valid,12000224,224,
702583416,עמק איילון 8,31.9063766,35.0172995,מגורים,2604.75,D4044,3,valid,12000123,123,
702583424,עמק איילון 10,31.9049981,35.0163929,מגורים,6506,D4043,5,valid,12000123,123,
702583427,תרשיש 22,31.9071575,34.9931723,מגורים,3662.25,D3392,9,valid,12000224,224,
702583438,תרשיש 40,31.9066942,34.997308,מגורים,1554.5,D32541,5,valid,12000224,224,
702583444,תרשיש 42,31.906746,34.9930208,מגורים,1694.75,D32531,5,valid,12000224,224,
702583449,תרשיש 38,31.9035905,34.993216,מגורים,1644.75,D3254,5,valid,12000224,224,
702583462,תרשיש 67,31.9040212,34.993304,מגורים,834.5,D3182,2,valid,12000224,224,
702583474,תרשיש 45,31.9040212,34.993304,מגורים,1981,D3332,4,valid,12000224,224,
702583482,עמק איילון 19,31.9019362,35.0104562,מגורים,1107,D4064,4,valid,12000114,114,
702583504,חרצית 24,31.9077951,35.0106095,מגורים,5211.75,D4731,5,valid,12000123,123,
702583512,לשם 69,31.9045486,34.9960819,מגורים,1680.75,D3473,5,valid,12000224,224,
702583513,עמק האלה 42,31.9125184,35.0117731,מגורים,814.25,D1343,3,valid,12000212,212,
702583518,לשם 69,31.9045486,34.9960819,מגורים,1680.75,D3473,5,valid,12000224,224,
702583520,רבקה אמנו 12,31.8817053,35.0024555,מגורים,1149.75,D6192,3,valid,12000313,313,
